uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1617214003","31 Mar 2021, 18:06","Kunzite","","BIRDS DON'T FLY","","BLADES","9024a750-f87a-4d20-b1ed-67c9619edcd2"
"1617214003","31 Mar 2021, 18:06","Andrew Applepie","","In Between (AK Remix)","","In Between - AK Remix",""
"1617213766","31 Mar 2021, 18:02","Kunzite","","BIRDS DON'T FLY","","BLADES","9024a750-f87a-4d20-b1ed-67c9619edcd2"
"1617213677","31 Mar 2021, 18:01","GnuS Cello","","7 Years (For Cello and Piano)","","7 Years - For Cello and Piano",""
"1617209883","31 Mar 2021, 16:58","GnuS Cello","","7 Years (For Cello and Piano)","","7 Years - For Cello and Piano",""
"1617209707","31 Mar 2021, 16:55","Molotov Cocktail Piano","","MCP Performs Twenty One Pilots: Trench (Instrumental)","","Legend - Instrumental",""
"1617209510","31 Mar 2021, 16:51","Molotov Cocktail Piano","","MCP Performs Twenty One Pilots: Trench (Instrumental)","","Pet Cheetah - Instrumental",""
"1617209188","31 Mar 2021, 16:46","Molotov Cocktail Piano","","MCP Performs Twenty One Pilots: Trench (Instrumental)","","Bandito - Instrumental",""
"1617208897","31 Mar 2021, 16:41","Molotov Cocktail Piano","","MCP Performs Twenty One Pilots: Trench (Instrumental)","","Cut My Lip - Instrumental",""
"1617208676","31 Mar 2021, 16:37","Molotov Cocktail Piano","","MCP Performs Twenty One Pilots: Trench (Instrumental)","","Nico and the Niners - Instrumental",""
"1617208414","31 Mar 2021, 16:33","Molotov Cocktail Piano","","MCP Performs Twenty One Pilots: Trench (Instrumental)","","The Hype - Instrumental",""
"1617208175","31 Mar 2021, 16:29","Molotov Cocktail Piano","","MCP Performs Twenty One Pilots: Trench (Instrumental)","","Neon Gravestones - Instrumental",""
"1617207808","31 Mar 2021, 16:23","Molotov Cocktail Piano","","MCP Performs Twenty One Pilots: Trench (Instrumental)","","Smithereens - Instrumental",""
"1617206974","31 Mar 2021, 16:09","Molotov Cocktail Piano","","MCP Performs Twenty One Pilots: Trench (Instrumental)","","Chlorine - Instrumental",""
"1617206742","31 Mar 2021, 16:05","Molotov Cocktail Piano","","MCP Performs Twenty One Pilots: Trench (Instrumental)","","My Blood - Instrumental",""
